Serial,Event,&quot;Province&quot;,Date (YMD),Directly affected,Indirectly Affected,Losses $USD
62282,PLAGUE,MANICA,2008/0/0,0,0,0
28115,FLOOD,CABO DELGADO,2007/0/0,0,1530,0
62283,PLAGUE,MANICA,2008/0/0,0,0,0
28113,FLOOD,CABO DELGADO,2007/0/0,0,640,0
28114,FLOOD,CABO DELGADO,2007/0/0,0,8665,0
27893,DROUGHT,CABO DELGADO,2001/1/0,0,0,0
27895,DROUGHT,CABO DELGADO,2009/0/0,0,0,0
28112,FLOOD,CABO DELGADO,2007/0/0,0,6115,0
52375,PLAGUE,TETE,2003/6/0,0,0,0
52406,EPIDEMIC,TETE,2007/0/0,0,6219,0
36175,CYCLONE,NAMPULA,01/01/2004,0,6150,0
52407,EPIDEMIC,TETE,2007/0/0,0,982,0
52378,PLAGUE,TETE,2002/12/0,0,0,0
52408,EPIDEMIC,TETE,2007/0/0,0,662,0
36323,STRONG WIND,NAMPULA,08/11/2006,0,0,0
28106,STORM,CABO DELGADO,03/01/2009,0,21,0
74997,FLOOD,MANICA,2007/0/0,0,0,0
28103,DROUGHT,CABO DELGADO,2006/0/0,0,0,0
52518,EPIDEMIC,TETE,2008/2/0,0,576,0
28101,RAINS,CABO DELGADO,2006/0/0,0,0,0
52519,EPIDEMIC,TETE,2008/2/0,0,500,0
27885,FLASH FLOOD,CABO DELGADO,2008/0/0,0,0,0
52520,EPIDEMIC,TETE,2008/2/0,0,924,0
28043,EPIDEMIC,CABO DELGADO,2003/0/0,0,266,0
52521,EPIDEMIC,TETE,2008/2/0,0,36,0
28063,ALLUVION,CABO DELGADO,2007/0/0,0,0,0
52385,PLAGUE,TETE,2007/6/0,0,0,0
28076,FLASH FLOOD,CABO DELGADO,2008/0/0,0,0,0
52522,EPIDEMIC,TETE,2000/1/0,0,630,0
52523,EPIDEMIC,TETE,2008/2/0,0,121,0
52386,PLAGUE,TETE,2007/6/0,0,75,0
28099,DROUGHT,CABO DELGADO,2005/0/0,0,0,0
52418,PLAGUE,TETE,2006/0/0,0,0,0
52387,EPIDEMIC,TETE,2008/1/0,0,93,0
36346,TROP. DEPRESS.,NAMPULA,2001/3/0,0,0,0
28097,DROUGHT,CABO DELGADO,2005/0/0,0,0,0
52388,EPIDEMIC,TETE,2008/1/0,0,13912,0
28096,DROUGHT,CABO DELGADO,2005/0/0,0,0,0
28095,DROUGHT,CABO DELGADO,2005/0/0,0,0,0
36347,ACCIDENT,NAMPULA,2001/3/0,0,0,0
28094,DROUGHT,CABO DELGADO,2005/0/0,0,0,0
62082,FLASH FLOOD,MANICA,2007/2/0,0,4213,0
28093,DROUGHT,CABO DELGADO,2005/0/0,0,0,0
28092,DROUGHT,CABO DELGADO,2005/0/0,0,0,0
28091,DROUGHT,CABO DELGADO,2005/0/0,0,0,0
36349,TROP. DEPRESS.,NAMPULA,2001/3/0,0,0,0
36350,TROP. DEPRESS.,NAMPULA,2001/3/0,0,0,0
52530,CONFLICT MAN WILD FAUNA ,TETE,2008/12/0,0,2,0
52390,CONFLICT MAN WILD FAUNA ,TETE,2005/0/0,0,0,0
81571,FLASH FLOOD,INHAMBANE,04/03/2007,0,0,0
81757,CYCLONE,INHAMBANE,22/02/2007,0,0,0
28090,DROUGHT,CABO DELGADO,2005/0/0,0,0,0
28086,DROUGHT,CABO DELGADO,2005/0/0,0,0,0
52395,PLAGUE,TETE,2006/7/0,0,0,0
93899,EPIDEMIC,GAZA,21/02/2008,0,427,0
28084,DROUGHT,CABO DELGADO,2005/0/0,0,0,0
52396,CONFLICT MAN WILD FAUNA ,TETE,2004/10/0,0,0,0
52397,CONFLICT MAN WILD FAUNA ,TETE,2004/10/0,0,0,0
28082,DROUGHT,CABO DELGADO,2005/0/0,0,0,0
28081,DROUGHT,CABO DELGADO,2005/0/0,0,0,0
52398,PLAGUE,TETE,2004/0/0,0,0,0
111201,CONFLICT MAN WILD FAUNA ,MAPUTO,2006/0/0,0,0,0
28079,DROUGHT,CABO DELGADO,2005/0/0,0,0,0
52399,CONFLICT MAN WILD FAUNA ,TETE,2004/7/0,0,0,0
28077,FLASH FLOOD,CABO DELGADO,2008/0/0,0,0,0
52400,PLAGUE,TETE,2004/0/0,0,0,0
36422,FLOOD,NAMPULA,2007/0/0,0,660,0
28073,RAINS,CABO DELGADO,2008/0/0,0,0,0
111306,EPIDEMIC,MAPUTO,2004/0/0,0,3203,0
28072,RAINS,CABO DELGADO,2008/0/0,0,0,0
111307,EPIDEMIC,MAPUTO,2005/0/0,0,4453,0
28071,FLOOD,CABO DELGADO,2008/0/0,0,0,0
17590,TROP. DEPRESS.,NAMPULA,2002/0/0,0,220000,0
28069,RAINS,CABO DELGADO,2008/0/0,0,0,0
111310,EPIDEMIC,MAPUTO,2005/0/0,0,1679,0
28068,RAINS,CABO DELGADO,2008/0/0,0,0,0
17536,CONFLICT MAN WILD FAUNA ,NIASSA,2009/0/0,0,0,0
28067,RAINS,CABO DELGADO,2008/0/0,0,0,0
111311,EPIDEMIC,MAPUTO,2006/0/0,0,929,0
52466,PLAGUE,TETE,2001/0/0,0,0,0
28065,RAINS,CABO DELGADO,2007/0/0,0,0,0
17542,PLAGUE,NIASSA,2007/0/0,0,0,0
28064,RAINS,CABO DELGADO,2007/0/0,0,0,0
52468,PLAGUE,TETE,2001/0/0,0,0,0
28062,FLOOD,CABO DELGADO,2007/0/0,0,0,0
28059,ALLUVION,CABO DELGADO,2009/0/0,0,0,0
28060,RAINS,CABO DELGADO,2009/0/0,0,0,0
52474,EPIDEMIC,TETE,2007/0/0,2085,0,0
17549,PLAGUE,NIASSA,2006/0/0,0,0,0
52475,EPIDEMIC,TETE,2007/0/0,133,0,0
28057,RAINS,CABO DELGADO,2009/0/0,0,0,0
52606,CONFLICT MAN WILD FAUNA ,TETE,2002/0/0,0,0,0
52607,CONFLICT MAN WILD FAUNA ,TETE,2007/7/0,0,0,0
36472,PLAGUE,NAMPULA,1998/0/0,0,0,0
52614,EPIDEMIC,TETE,2003/6/0,0,508,0
52616,EPIDEMIC,TETE,2002/6/0,0,2434,0
28055,DROUGHT,CABO DELGADO,2008/0/0,0,0,0
36480,EPIDEMIC,NAMPULA,2007/0/0,0,5961,0
36481,EPIDEMIC,NAMPULA,2008/0/0,0,4587,0
36482,EPIDEMIC,NAMPULA,2007/0/0,0,1252,0
36483,EPIDEMIC,NAMPULA,2005/0/0,0,40,0
36484,EPIDEMIC,NAMPULA,2006/0/0,0,170,0
36485,EPIDEMIC,NAMPULA,2007/0/0,0,47,0
28050,FLASH FLOOD,CABO DELGADO,2008/0/0,0,0,0
52627,CONFLICT MAN WILD FAUNA ,TETE,1998/0/0,0,0,0
94065,EPIDEMIC,GAZA,01/03/2003,482,0,0
36487,CONFLICT MAN WILD FAUNA ,NAMPULA,2003/0/0,0,0,0
52629,CONFLICT MAN WILD FAUNA ,TETE,08/09/2007,0,0,0
52630,CONFLICT MAN WILD FAUNA ,TETE,2007/9/0,0,0,0
36490,ACCIDENT,NAMPULA,2003/0/0,0,0,0
52631,CONFLICT MAN WILD FAUNA ,TETE,2007/6/0,0,0,0
52633,CONFLICT MAN WILD FAUNA ,TETE,2005/0/0,0,0,0
111224,EPIDEMIC,MAPUTO,2001/0/0,222,0,0
111130,EPIDEMIC,MAPUTO,20/02/2003,0,0,0
36494,PLAGUE,NAMPULA,2008/0/0,0,0,0
36495,EPIDEMIC,NAMPULA,2007/0/0,0,146,0
111227,EPIDEMIC,MAPUTO,2004/0/0,349,0,0
52531,CONFLICT MAN WILD FAUNA ,TETE,2008/1/0,0,0,0
111228,EPIDEMIC,MAPUTO,2006/0/0,186,0,0
52532,CONFLICT MAN WILD FAUNA ,TETE,2008/1/0,0,0,0
36351,TROP. DEPRESS.,NAMPULA,2001/3/0,0,0,0
52533,PLAGUE,TETE,2008/0/0,0,0,0
111229,EPIDEMIC,MAPUTO,2008/0/0,86,0,0
36352,TROP. DEPRESS.,NAMPULA,2001/3/0,0,0,0
28228,FLOOD,CABO DELGADO,2008/0/0,0,0,0
52540,CONFLICT MAN WILD FAUNA ,TETE,2007/0/0,0,0,0
52476,EPIDEMIC,TETE,2007/0/0,8,0,0
52541,CONFLICT MAN WILD FAUNA ,TETE,2008/1/0,0,0,0
52542,CONFLICT MAN WILD FAUNA ,TETE,2008/1/0,0,0,0
52477,EPIDEMIC,TETE,2001/0/0,267,0,0
52478,EPIDEMIC,TETE,2007/0/0,72,0,0
52479,EPIDEMIC,TETE,2007/0/0,0,0,0
52545,PLAGUE,TETE,08/03/1997,0,0,0
52547,PLAGUE,TETE,2000/10/0,0,0,0
52480,PLAGUE,TETE,2008/0/0,0,96,0
111199,EPIDEMIC,MAPUTO,26/06/2003,0,0,0
52482,CONFLICT MAN WILD FAUNA ,TETE,2008/0/0,3,0,0
17102,LANDSLIDE,NIASSA,2001/0/0,0,0,0
52554,PLAGUE,TETE,1997/2/0,0,0,0
111226,EPIDEMIC,MAPUTO,2003/0/0,287,0,0
111358,PLAGUE,MAPUTO,24/02/2006,0,0,0
111403,EPIDEMIC,MAPUTO,2007/0/0,0,6700,0
52483,BIOLOGICAL,TETE,2008/0/0,0,0,0
52556,PLAGUE,TETE,1996/10/0,0,28899,0
111401,EPIDEMIC,MAPUTO,2008/0/0,0,6750,0
52491,PLAGUE,TETE,1998/0/0,0,0,0
52561,PLAGUE,TETE,2004/4/0,0,0,0
36385,EPIDEMIC,NAMPULA,30/03/2006,0,152,0
52492,PLAGUE,TETE,1999/0/0,0,0,0
36386,EPIDEMIC,NAMPULA,30/03/2006,0,69,0
52562,PLAGUE,TETE,2001/1/0,0,0,0
36387,EPIDEMIC,NAMPULA,30/03/2006,0,32,0
62149,CONFLICT MAN WILD FAUNA ,MANICA,2008/0/0,0,0,0
52493,PLAGUE,TETE,1998/0/0,0,0,0
36383,LIGHTNING,NAMPULA,02/01/2006,0,0,0
111404,EPIDEMIC,MAPUTO,2006/0/0,0,1,0
52566,PLAGUE,TETE,2007/7/0,0,0,0
62184,EPIDEMIC,MANICA,24/12/2007,0,0,0
52567,PLAGUE,TETE,2007/9/0,0,0,0
52569,PLAGUE,TETE,1988/1/0,0,0,0
28411,DROUGHT,CABO DELGADO,2005/0/0,0,0,0
52577,PLAGUE,TETE,1993/3/0,0,0,0
36394,ACCIDENT,NAMPULA,09/01/2005,1,0,0
52572,PLAGUE,TETE,1994/4/0,0,0,0
111406,EPIDEMIC,MAPUTO,2006/0/0,0,8206,0
74816,CONFLICT MAN WILD FAUNA ,SOFALA,2007/6/0,3,0,0
36399,THUNDER STORM,NAMPULA,16/12/2004,4,0,0
28409,DROUGHT,CABO DELGADO,2005/0/0,0,0,0
111405,EPIDEMIC,MAPUTO,02/02/2005,0,9861,0
52576,PLAGUE,TETE,1993/4/0,0,0,0
52579,PLAGUE,TETE,1992/10/0,0,0,0
52639,CONFLICT MAN WILD FAUNA ,TETE,2009/6/0,0,0,0
53088,PLAGUE,TETE,05/03/1999,0,0,0
53091,PLAGUE,TETE,31/05/1999,0,0,0
53094,PLAGUE,TETE,29/12/1998,0,0,0
52586,PLAGUE,TETE,2002/10/0,0,0,0
52588,EPIDEMIC,TETE,2003/0/0,0,0,0
36524,EPIDEMIC,NAMPULA,12/01/2004,283,283,0
52591,PLAGUE,TETE,2004/1/0,0,0,0
111450,CONFLICT MAN WILD FAUNA ,MAPUTO,06/09/2006,0,0,0
111407,EPIDEMIC,MAPUTO,2007/0/0,0,3412,0
36529,EPIDEMIC,NAMPULA,2002/0/0,130,130,0
36530,EPIDEMIC,NAMPULA,2002/0/0,0,560,0
52902,ACCIDENT,TETE,2001/0/0,0,0,0
36532,BIOLOGICAL,NAMPULA,01/09/2005,0,0,0
36711,PLAGUE,NAMPULA,2003/0/0,0,0,0
28405,DROUGHT,CABO DELGADO,2005/0/0,0,0,0
52599,CONFLICT MAN WILD FAUNA ,TETE,2009/0/0,0,0,0
52597,ACCIDENT,TETE,2001/1/0,0,6,0
52600,CONFLICT MAN WILD FAUNA ,TETE,2005/9/0,0,0,0
28040,FLASH FLOOD,CABO DELGADO,2005/0/0,0,0,0
53001,PLAGUE,TETE,2002/0/0,5,0,0
53002,EPIDEMIC,TETE,2002/10/0,0,0,0
53007,PLAGUE,TETE,2002/0/0,0,0,0
81731,PLAGUE,INHAMBANE,2009/3/0,0,0,0
53008,EPIDEMIC,TETE,2001/0/0,48,48,0
36730,PLAGUE,NAMPULA,2000/0/0,0,0,0
28403,DROUGHT,CABO DELGADO,2005/0/0,0,0,0
28218,DROUGHT,CABO DELGADO,2009/0/0,0,0,0
36736,EPIDEMIC,NAMPULA,2008/0/0,0,1098,0
81755,EPIDEMIC,INHAMBANE,2005/0/0,0,19993,0
53025,BIOLOGICAL,TETE,1992/0/0,0,0,0
81751,BIOLOGICAL,INHAMBANE,28/08/2006,0,0,0
36737,EPIDEMIC,NAMPULA,2009/11/0,0,255,0
36738,EPIDEMIC,NAMPULA,2007/0/0,0,117761,0
53029,PLAGUE,TETE,01/04/1995,0,0,0
27839,FLASH FLOOD,CABO DELGADO,2009/4/0,0,0,0
81758,EPIDEMIC,INHAMBANE,2006/0/0,0,981,0
53031,EPIDEMIC,TETE,01/07/2006,0,100,0
81759,EPIDEMIC,INHAMBANE,2007/0/0,0,716,0
53032,EPIDEMIC,TETE,2006/0/0,0,1302,0
81760,EPIDEMIC,INHAMBANE,2006/0/0,56,56,0
81761,EPIDEMIC,INHAMBANE,2007/0/0,80,80,0
81762,EPIDEMIC,INHAMBANE,2006/0/0,0,8003,0
81763,EPIDEMIC,INHAMBANE,2007/0/2,0,2813,0
81764,EPIDEMIC,INHAMBANE,2007/2/0,0,0,0
81765,EPIDEMIC,INHAMBANE,2007/2/0,0,0,0
52929,PLAGUE,TETE,1998/6/0,0,0,0
81766,EPIDEMIC,INHAMBANE,2007/2/0,26,26,0
52932,PLAGUE,TETE,1998/6/0,0,0,0
81770,ACCIDENT,INHAMBANE,2004/0/0,0,0,0
81771,BIOLOGICAL,INHAMBANE,2004/0/0,0,0,0
81774,ACCIDENT,INHAMBANE,2009/0/0,0,0,0
81775,BIOLOGICAL,INHAMBANE,2009/0/0,0,0,0
81776,EPIDEMIC,INHAMBANE,02/02/2007,0,3113,0
81779,EPIDEMIC,INHAMBANE,2001/0/0,0,358,0
36758,EPIDEMIC,NAMPULA,2004/0/0,11,11,0
111481,EPIDEMIC,MAPUTO,1999/0/0,0,128,0
81903,PLAGUE,INHAMBANE,2006/0/0,0,0,0
36760,CONFLICT MAN WILD FAUNA ,NAMPULA,03/11/2008,0,0,0
52948,EPIDEMIC,TETE,12/12/2007,612,612,0
52949,EPIDEMIC,TETE,2007/12/0,358,358,0
52950,EPIDEMIC,TETE,2007/12/0,153,153,0
36767,CONFLICT MAN WILD FAUNA ,NAMPULA,06/10/2006,0,0,0
36768,CONFLICT MAN WILD FAUNA ,NAMPULA,28/02/2006,0,0,0
36769,CONFLICT MAN WILD FAUNA ,NAMPULA,2005/0/0,0,0,0
36770,CONFLICT MAN WILD FAUNA ,NAMPULA,2005/0/0,0,0,0
36766,CONFLICT MAN WILD FAUNA ,NAMPULA,17/03/2007,0,0,0
36776,CONFLICT MAN WILD FAUNA ,NAMPULA,2002/0/0,0,0,0
28204,FLASH FLOOD,CABO DELGADO,2007/0/0,0,0,0
36781,CONFLICT MAN WILD FAUNA ,NAMPULA,22/08/2008,0,0,0
52722,PLAGUE,TETE,2007/0/0,0,0,0
36784,CONFLICT MAN WILD FAUNA ,NAMPULA,2008/0/0,0,9,0
52725,PLAGUE,TETE,2006/9/0,0,0,0
81920,PLAGUE,INHAMBANE,2008/0/0,0,0,0
52727,PLAGUE,TETE,2005/0/0,0,0,0
111363,THUNDER STORM,MAPUTO,04/12/2006,0,0,0
52729,PLAGUE,TETE,2005/4/0,0,0,0
36791,EPIDEMIC,NAMPULA,2003/0/0,0,0,0
36792,CONFLICT MAN WILD FAUNA ,NAMPULA,15/02/2004,0,0,0
36794,PLAGUE,NAMPULA,2002/8/0,0,0,0
52731,PLAGUE,TETE,2003/1/0,0,0,0
52646,CONFLICT MAN WILD FAUNA ,TETE,28/07/2007,0,0,0
36798,CONFLICT MAN WILD FAUNA ,NAMPULA,1998/0/0,0,0,0
27821,DROUGHT,CABO DELGADO,2004/0/0,0,0,0
28202,CONFLICT MAN WILD FAUNA ,CABO DELGADO,2007/0/0,0,0,0
36799,PLAGUE,NAMPULA,2008/0/0,0,0,0
36800,PLAGUE,NAMPULA,2008/0/0,0,0,0
36996,DROUGHT,NAMPULA,1997/2/0,0,0,0
28111,FLOOD,CABO DELGADO,2007/0/0,0,540,0
27824,FLASH FLOOD,CABO DELGADO,24/12/2007,0,0,0
36533,ACCIDENT,NAMPULA,10/08/2005,0,10,0
52652,CONFLICT MAN WILD FAUNA ,TETE,2006/0/0,0,0,0
36995,FIRE,NAMPULA,16/10/2000,0,0,0
28017,FLASH FLOOD,CABO DELGADO,04/03/2009,0,1457,0
52653,CONFLICT MAN WILD FAUNA ,TETE,2005/0/0,0,0,0
36536,ACCIDENT,NAMPULA,27/11/2002,0,0,0
52736,CONFLICT MAN WILD FAUNA ,TETE,2009/5/0,0,0,0
36994,STRONG WIND,NAMPULA,18/12/1996,0,0,0
52659,EPIDEMIC,TETE,2009/0/0,0,520,0
52660,EPIDEMIC,TETE,2009/0/0,0,112,0
52661,ACCIDENT,TETE,2009/0/0,0,16,0
52664,CONFLICT MAN WILD FAUNA ,TETE,1998/0/0,0,0,0
52665,CONFLICT MAN WILD FAUNA ,TETE,2002/3/0,0,0,0
28018,CYCLONE,CABO DELGADO,08/03/2008,0,0,0
111417,CONFLICT MAN WILD FAUNA ,MAPUTO,2006/0/0,0,0,0
111418,CONFLICT MAN WILD FAUNA ,MAPUTO,2007/0/0,0,0,0
52666,CONFLICT MAN WILD FAUNA ,TETE,1994/6/0,0,0,0
52667,CONFLICT MAN WILD FAUNA ,TETE,2006/7/0,0,0,0
36991,FIRE,NAMPULA,14/11/2007,0,0,0
111419,CONFLICT MAN WILD FAUNA ,MAPUTO,2008/0/0,0,0,0
111420,CONFLICT MAN WILD FAUNA ,MAPUTO,2009/0/0,0,0,0
52673,CONFLICT MAN WILD FAUNA ,TETE,2005/0/0,0,0,0
81944,PLAGUE,INHAMBANE,1990/1/0,0,0,0
36904,EPIDEMIC,NAMPULA,2008/0/0,0,1811,0
52743,CONFLICT MAN WILD FAUNA ,TETE,2008/0/0,0,0,0
81946,PLAGUE,INHAMBANE,1990/3/0,0,0,0
36905,EPIDEMIC,NAMPULA,2009/0/0,0,1914,0
52672,PLAGUE,TETE,2005/0/0,0,0,0
36906,EPIDEMIC,NAMPULA,2008/0/0,0,244,0
28011,FLASH FLOOD,CABO DELGADO,2008/0/0,0,1742,0
28009,CONFLICT MAN WILD FAUNA ,CABO DELGADO,2008/0/0,0,0,0
52679,CONFLICT MAN WILD FAUNA ,TETE,1999/0/0,0,0,0
36909,EPIDEMIC,NAMPULA,2009/0/0,0,83,0
36912,EPIDEMIC,NAMPULA,2006/0/0,0,2241,0
52749,PLAGUE,TETE,2007/12/0,0,0,0
52750,CONFLICT MAN WILD FAUNA ,TETE,21/05/2007,0,0,0
36913,EPIDEMIC,NAMPULA,2006/0/0,0,66,0
52755,CONFLICT MAN WILD FAUNA ,TETE,2004/3/0,0,0,0
36914,EPIDEMIC,NAMPULA,2004/0/0,0,112,0
36664,PLAGUE,NAMPULA,2000/0/0,0,0,0
52758,PLAGUE,TETE,2000/6/0,0,0,0
81557,PLAGUE,INHAMBANE,1995/0/0,0,0,0
36919,EPIDEMIC,NAMPULA,1999/0/0,0,323,0
81559,PLAGUE,INHAMBANE,1993/8/0,0,0,0
52771,CONFLICT MAN WILD FAUNA ,TETE,2008/0/0,1,0,0
111377,EPIDEMIC,MAPUTO,2001/0/0,0,364,0
52772,CONFLICT MAN WILD FAUNA ,TETE,2008/0/0,0,0,0
81927,EPIDEMIC,INHAMBANE,2008/2/0,0,216,0
81928,EPIDEMIC,INHAMBANE,2008/2/0,0,6130,0
36983,FOREST FIRE,NAMPULA,31/10/2005,0,0,0
81929,EPIDEMIC,INHAMBANE,2008/2/0,0,94,0
52776,PLAGUE,TETE,2004/3/0,0,0,0
81930,EPIDEMIC,INHAMBANE,2008/1/0,0,0,0
111378,EPIDEMIC,MAPUTO,2001/0/0,0,23198,0
52780,EPIDEMIC,TETE,24/08/1992,13,0,0
36669,PLAGUE,NAMPULA,1998/0/0,0,0,0
52951,EPIDEMIC,TETE,2007/12/0,374,374,0
52952,EPIDEMIC,TETE,2007/12/0,13,13,0
52953,EPIDEMIC,TETE,2007/12/0,46,46,0
52954,EPIDEMIC,TETE,2007/12/0,0,411,0
28002,FOREST FIRE,CABO DELGADO,2006/8/0,0,0,0
52955,EPIDEMIC,TETE,2007/12/0,0,28,0
36979,FOREST FIRE,NAMPULA,2008/11/0,0,0,0
52956,EPIDEMIC,TETE,2007/12/0,2097,2097,0
28001,STORM,CABO DELGADO,2007/0/0,0,0,0
52957,EPIDEMIC,TETE,2007/12/0,0,2146,0
52958,EPIDEMIC,TETE,2007/12/0,0,652,0
36977,DROUGHT,NAMPULA,12/01/2009,0,0,0
52959,EPIDEMIC,TETE,2007/12/0,0,457,0
36676,PLAGUE,NAMPULA,1997/0/0,0,0,0
52960,EPIDEMIC,TETE,2007/0/0,0,994,0
36976,DROUGHT,NAMPULA,1998/0/0,0,0,0
52962,EPIDEMIC,TETE,2007/12/0,0,38,0
36544,EPIDEMIC,NAMPULA,2008/0/0,0,85915,0
52963,EPIDEMIC,TETE,2007/12/0,0,24,0
53033,EPIDEMIC,TETE,2006/0/0,0,867,0
36545,EPIDEMIC,NAMPULA,2008/1/0,0,5516,0
36546,EPIDEMIC,NAMPULA,2008/1/0,0,1446,0
36975,DROUGHT,NAMPULA,1999/0/0,0,0,0
52966,CONFLICT MAN WILD FAUNA ,TETE,1995/12/0,3,0,0
53034,EPIDEMIC,TETE,2006/0/0,0,429,0
36684,PLAGUE,NAMPULA,2009/0/0,0,0,0
36689,LIGHTNING,NAMPULA,2008/0/0,0,0,0
27804,DROUGHT,CABO DELGADO,2002/0/0,0,0,0
53039,PLAGUE,TETE,2007/0/0,0,0,0
52977,PLAGUE,TETE,1997/1/0,0,0,0
36693,PLAGUE,NAMPULA,1998/1/0,0,0,0
52980,CONFLICT MAN WILD FAUNA ,TETE,1994/2/0,0,0,0
53042,CONFLICT MAN WILD FAUNA ,TETE,2007/0/0,0,0,0
36553,CONFLICT MAN WILD FAUNA ,NAMPULA,1994/2/0,9,5,0
52982,CONFLICT MAN WILD FAUNA ,TETE,1991/2/0,0,0,0
36554,EPIDEMIC,NAMPULA,2009/1/0,0,1429,0
36555,EPIDEMIC,NAMPULA,2009/1/0,0,295,0
36556,EPIDEMIC,NAMPULA,2009/1/0,0,63,0
36964,DROUGHT,NAMPULA,2002/0/0,0,10000,0
36557,PLAGUE,NAMPULA,2009/7/0,0,0,0
53046,PLAGUE,TETE,2007/0/0,0,0,0
36558,EPIDEMIC,NAMPULA,2000/0/0,0,36,0
36963,DROUGHT,NAMPULA,2003/0/0,0,3800,0
36559,EPIDEMIC,NAMPULA,2001/0/0,0,1612,0
27799,FOREST FIRE,CABO DELGADO,2009/0/0,0,0,0
36560,EPIDEMIC,NAMPULA,2002/0/0,0,3382,0
52990,PLAGUE,TETE,2005/1/0,0,0,0
36561,EPIDEMIC,NAMPULA,2003/0/0,0,330,0
81596,EPIDEMIC,INHAMBANE,2003/0/0,0,778,0
36958,FOREST FIRE,NAMPULA,2006/0/0,0,0,0
81597,EPIDEMIC,INHAMBANE,2002/0/0,0,40220,0
36957,FOREST FIRE,NAMPULA,2007/9/0,0,0,0
81598,EPIDEMIC,INHAMBANE,2003/0/0,0,44050,0
52995,PLAGUE,TETE,1998/0/0,0,0,0
36564,EPIDEMIC,NAMPULA,2006/0/0,0,5609,0
37010,CONFLICT MAN WILD FAUNA ,NAMPULA,1993/0/0,0,15,0
36899,RAINS,NAMPULA,2000/9/0,0,0,0
36898,CYCLONE,NAMPULA,01/01/2004,0,0,0
52998,CONFLICT MAN WILD FAUNA ,TETE,2008/8/0,0,0,0
52999,CONFLICT MAN WILD FAUNA ,TETE,06/08/2008,0,0,0
37013,CONFLICT MAN WILD FAUNA ,NAMPULA,04/04/1995,0,17,0
36569,EPIDEMIC,NAMPULA,2006/0/0,0,741,0
36570,EPIDEMIC,NAMPULA,2007/0/0,0,45323,0
36893,FOREST FIRE,NAMPULA,2005/11/0,0,0,0
36571,EPIDEMIC,NAMPULA,2007/0/0,0,4286,0
36573,EPIDEMIC,NAMPULA,2008/0/0,0,34588,0
36892,FLASH FLOOD,NAMPULA,2007/0/0,0,0,0
36574,EPIDEMIC,NAMPULA,2008/0/0,0,1789,0
53068,PLAGUE,TETE,2008/0/0,0,0,0
36575,EPIDEMIC,NAMPULA,2008/0/0,0,7129,0
36576,EPIDEMIC,NAMPULA,2009/1/0,0,16042,0
81849,BIOLOGICAL,INHAMBANE,2002/0/0,0,0,0
36572,EPIDEMIC,NAMPULA,2009/1/0,0,515,0
53071,EPIDEMIC,TETE,2009/2/0,7,90,0
36578,EPIDEMIC,NAMPULA,2009/1/0,0,2340,0
36883,FLASH FLOOD,NAMPULA,2008/8/0,0,0,0
36882,FIRE,NAMPULA,06/11/2008,0,0,0
81859,EPIDEMIC,INHAMBANE,2006/0/0,1845,1845,0
36881,STORM,NAMPULA,07/03/2001,0,0,0
37024,CONFLICT MAN WILD FAUNA ,NAMPULA,22/10/2008,0,0,0
53070,CONFLICT MAN WILD FAUNA ,TETE,2009/9/0,0,0,0
36879,RAINS,NAMPULA,12/01/2003,0,0,0
81860,EPIDEMIC,INHAMBANE,2007/0/0,0,2279,0
36878,RAINS,NAMPULA,12/01/2003,0,0,0
81862,EPIDEMIC,INHAMBANE,2006/0/0,0,23543,0
36880,TROP. DEPRESS.,NAMPULA,07/03/2001,0,0,0
81864,EPIDEMIC,INHAMBANE,2007/0/0,0,13899,0
81865,EPIDEMIC,INHAMBANE,2008/0/0,0,6786,0
37096,FOREST FIRE,NAMPULA,2008/0/0,0,0,0
53080,PLAGUE,TETE,2004/0/0,0,0,0
37030,CONFLICT MAN WILD FAUNA ,NAMPULA,2006/0/0,0,0,0
53083,EPIDEMIC,TETE,2003/7/0,0,6276,0
36818,CONFLICT MAN WILD FAUNA ,NAMPULA,2008/3/0,0,0,0
53089,CONFLICT MAN WILD FAUNA ,TETE,05/03/1999,0,0,0
37091,DROUGHT,NAMPULA,2004/0/0,0,38485,0
37090,FOREST FIRE,NAMPULA,2006/0/0,0,0,0
36592,EPIDEMIC,NAMPULA,2009/7/0,0,2008,0
81875,PLAGUE,INHAMBANE,2006/0/0,0,0,0
36593,EPIDEMIC,NAMPULA,2009/9/0,0,624,0
36594,EPIDEMIC,NAMPULA,2008/0/0,0,5400,0
47087,DROUGHT,NAMPULA,1996/0/0,0,0,0
37088,DROUGHT,NAMPULA,2007/0/0,0,0,0
37093,EPIDEMIC,NAMPULA,2008/0/0,443,0,0
36596,EPIDEMIC,NAMPULA,2008/0/0,0,128,0
36597,EPIDEMIC,NAMPULA,2009/0/0,0,583,0
36598,EPIDEMIC,NAMPULA,2009/0/0,0,36,0
36599,EPIDEMIC,NAMPULA,2009/0/0,0,1140,0
53097,CONFLICT MAN WILD FAUNA ,TETE,2009/7/0,0,0,0
53099,CONFLICT MAN WILD FAUNA ,TETE,2009/0/0,0,4000,0
37037,PLAGUE,NAMPULA,2006/0/0,0,0,0
100132,PLAGUE,NAMPULA,1994/0/0,0,0,0
37082,DROUGHT,NAMPULA,1999/0/0,0,0,0
36927,EPIDEMIC,NAMPULA,1998/0/0,0,3538,0
