id,Country,Year,Type of event,Sum of Total affected,Sum of Total Damage
Philippines (the),2010,Storm,2010-0383-PHL,1045,0
Philippines (the),2010,Storm,2010-0543-PHL,2009026,275745
Philippines (the),2011,Earthquake,2011-0445-PHL,28,0
Philippines (the),2011,Flood,2011-0021-PHL,638418,12411
Philippines (the),2011,Flood,2011-0044-PHL,2000,0
Philippines (the),2011,Flood,2011-0087-PHL,241777,280
Philippines (the),2011,Flood,2011-0204-PHL,944781,10666
Philippines (the),2011,Flood,2011-0221-PHL,121005,251
Philippines (the),2011,Flood,2011-0301-PHL,2060,0
Philippines (the),2011,Flood,2011-0367-PHL,274,115
Philippines (the),2011,Flood,2011-0380-PHL,185,0
Philippines (the),2011,Flood,2011-0468-PHL,16191,183
Philippines (the),2011,Flood,2011-0469-PHL,8610,178881
Philippines (the),2011,Flood,2011-0540-PHL,171809,0
Philippines (the),2011,Flood,2011-0542-PHL,39520,0
Philippines (the),2011,Flood,2011-0562-PHL,30858,0
Philippines (the),2011,Flood,2011-0588-PHL,469,0
Philippines (the),2011,Flood,2011-0592-PHL,871,0
Philippines (the),2011,Storm,2011-0157-PHL,430092,31259
Philippines (the),2011,Storm,2011-0203-PHL,1152,0
Philippines (the),2011,Storm,2011-0231-PHL,1700089,12869
Philippines (the),2011,Storm,2011-0272-PHL,1108224,63258
Philippines (the),2011,Storm,2011-0279-PHL,8423,59
Philippines (the),2011,Storm,2011-0341-PHL,403230,34452
Philippines (the),2011,Storm,2011-0378-PHL,1113775,2655
Philippines (the),2011,Storm,2011-0379-PHL,3030846,344173
Philippines (the),2011,Storm,2011-0384-PHL,75638,0
Philippines (the),2011,Storm,2011-0519-PHL,1150300,38082
Philippines (the),2011,Storm,2011-0555-PHL,446907,431
Philippines (the),2011,Storm,2011-0576-PHL,0,0
Philippines (the),2012,Earthquake,2012-0031-PHL,320277,8900
Philippines (the),2012,Earthquake,2012-0321-PHL,4001,0
Philippines (the),2012,Earthquake,2012-0431-PHL,28879,3244
Philippines (the),2012,Flood,2012-0009-PHL,88570,0
Philippines (the),2012,Flood,2012-0042-PHL,569,0
Philippines (the),2012,Flood,2012-0078-PHL,25000,0
Philippines (the),2012,Flood,2012-0171-PHL,12300,0
Philippines (the),2012,Flood,2012-0172-PHL,700,0
Philippines (the),2012,Flood,2012-0272-PHL,4451725,72330
Philippines (the),2012,Flood,2012-0396-PHL,4835,2000
Philippines (the),2012,Flood,2012-0602-PHL,30929,1000
Philippines (the),2012,Storm,2012-0260-PHL,949086,9821
Philippines (the),2012,Storm,2012-0294-PHL,0,3000
Philippines (the),2012,Storm,2012-0296-PHL,5607,99
Philippines (the),2012,Storm,2012-0374-PHL,7921,0
Philippines (the),2012,Storm,2012-0406-PHL,108040,1339
Philippines (the),2012,Storm,2012-0434-PHL,1234,0
Philippines (the),2012,Storm,2012-0463-PHL,322,0
Philippines (the),2012,Storm,2012-0500-PHL,6246664,898352
Philippines (the),2012,Storm,2012-0540-PHL,241606,5526
Philippines (the),2013,Earthquake,2013-0395-PHL,3222224,51459
Philippines (the),2013,Flood,2013-0019-PHL,507769,2800
Philippines (the),2013,Flood,2013-0274-PHL,3096422,2190000
Philippines (the),2013,Flood,2013-0340-PHL,100021,36000
Philippines (the),2013,Flood,2013-0418-PHL,588155,4000
Philippines (the),2013,Flood,2013-0434-PHL,207971,1988
Philippines (the),2013,Storm,2013-0036-PHL,10597,0
Philippines (the),2013,Storm,2013-0258-PHL,3596,1000
Philippines (the),2013,Storm,2013-0272-PHL,395730,32431
Philippines (the),2013,Storm,2013-0373-PHL,72696,0
Philippines (the),2013,Storm,2013-0378-PHL,262884,1680
Philippines (the),2013,Storm,2013-0430-PHL,871755,96723
Philippines (the),2013,Storm,2013-0433-PHL,16106870,10000000
Philippines (the),2013,Storm,2013-0437-PHL,220443,4729
Philippines (the),2014,Flood,2014-0250-PHL,99185,791
Philippines (the),2014,Flood,2014-0414-PHL,3770,0
Philippines (the),2014,Flood,2014-0571-PHL,42175,0
Philippines (the),2014,Storm,2014-0020-PHL,1148707,12591
Philippines (the),2014,Storm,2014-0055-PHL,47740,3200
Philippines (the),2014,Storm,2014-0227-PHL,4654966,820576
Philippines (the),2014,Storm,2014-0240-PHL,683,0
Philippines (the),2014,Storm,2014-0330-PHL,2052157,75783
Philippines (the),2014,Storm,2014-0390-PHL,431086,19183
Philippines (the),2014,Storm,2014-0474-PHL,4695,0
Philippines (the),2014,Storm,2014-0479-PHL,4150400,113878
Philippines (the),2014,Storm,2014-0497-PHL,578549,17688
Philippines (the),2015,Drought,2015-9364-PHL,181687,84399
Philippines (the),2015,Flood,2015-0279-PHL,122000,0
Philippines (the),2015,Flood,2015-0283-PHL,42500,86
Philippines (the),2015,Flood,2015-0284-PHL,3000,0
Philippines (the),2015,Flood,2015-0323-PHL,880,0
Philippines (the),2015,Flood,2015-0359-PHL,62929,114
Philippines (the),2015,Storm,2015-0017-PHL,21687,1000
Philippines (the),2015,Storm,2015-0105-PHL,2761,0
Philippines (the),2015,Storm,2015-0176-PHL,523,348
Philippines (the),2015,Storm,2015-0244-PHL,14100,1500000
Philippines (the),2015,Storm,2015-0278-PHL,55567,2218
Philippines (the),2015,Storm,2015-0339-PHL,3843,0
Philippines (the),2015,Storm,2015-0371-PHL,318383,30299
Philippines (the),2015,Storm,2015-0462-PHL,2898590,210985
Philippines (the),2015,Storm,2015-0490-PHL,3500,1300
Philippines (the),2015,Storm,2015-0543-PHL,287251,135217
Philippines (the),2016,Earthquake,2016-0537-PHL,202,0
Philippines (the),2016,Flood,2016-0377-PHL,1263098,9320
Philippines (the),2016,Flood,2016-0445-PHL,1300000,0
Philippines (the),2016,Storm,2016-0256-PHL,3359,0
Philippines (the),2016,Storm,2016-0342-PHL,16648,4913
Philippines (the),2016,Storm,2016-0363-PHL,52270,11490
Philippines (the),2016,Storm,2016-0364-PHL,981154,50690
Philippines (the),2016,Storm,2016-0371-PHL,8809,0
Philippines (the),2016,Storm,2016-0456-PHL,14309,0
Philippines (the),2016,Storm,2016-0490-PHL,1559,0
Philippines (the),2016,Storm,2016-0503-PHL,1893404,103661
Philippines (the),2017,Earthquake,2017-0050-PHL,16857,13974
Philippines (the),2017,Earthquake,2017-0140-PHL,25000,2000
Philippines (the),2017,Earthquake,2017-0247-PHL,16500,4364
Philippines (the),2017,Flood,2017-0028-PHL,1500000,8100
Philippines (the),2017,Flood,2017-0226-PHL,334000,0
Philippines (the),2017,Flood,2017-0497-PHL,8000,0
Philippines (the),2017,Storm,2017-0142-PHL,860,2000
Philippines (the),2017,Storm,2017-0326-PHL,7339,174.92
Philippines (the),2017,Storm,2017-0406-PHL,9110,5300
Philippines (the),2017,Storm,2017-0422-PHL,305,0
Philippines (the),2017,Storm,2017-0432-PHL,163349,3400
Philippines (the),2017,Storm,2017-0485-PHL,3400,0
Philippines (the),2017,Storm,2017-0524-PHL,923757,50000
Philippines (the),2017,Storm,2017-0525-PHL,1861328,71901
Philippines (the),2018,Flood,2018-0051-PHL,180000,0
Philippines (the),2018,Storm,2018-0004-PHL,83917,12292
Philippines (the),2018,Storm,2018-0044-PHL,254859,3070
Philippines (the),2018,Storm,2018-0227-PHL,2231101,88000
Philippines (the),2018,Storm,2018-0341-PHL,3800138,32033
Philippines (the),2018,Storm,2018-0347-PHL,1709511,19000
Philippines (the),2018,Storm,2018-0399-PHL,253300,305000
Philippines (the),2018,Storm,2018-0455-PHL,1016063,106753
Philippines (the),2019,Drought,2019-9137-PHL,16000,25600
Philippines (the),2019,Earthquake,2019-0162-PHL,15555,50000
Philippines (the),2019,Earthquake,2019-0356-PHL,9577,0
Philippines (the),2019,Earthquake,2019-0362-PHL,3027,5258
Philippines (the),2019,Earthquake,2019-0489-PHL,3283,0
Philippines (the),2019,Earthquake,2019-0522-PHL,26025,0
Philippines (the),2019,Earthquake,2019-0529-PHL,260703,0
Philippines (the),2019,Earthquake,2019-0619-PHL,394565,0
Philippines (the),2019,Flood,2019-0264-PHL,45000,0
Philippines (the),2019,Storm,2019-0021-PHL,13160,0
Philippines (the),2019,Storm,2019-0349-PHL,2000,377440
Philippines (the),2019,Storm,2019-0434-PHL,61502,0
Philippines (the),2019,Storm,2019-0541-PHL,3000,0
Philippines (the),2019,Storm,2019-0549-PHL,673,36000
Philippines (the),2019,Storm,2019-0573-PHL,2647558,109151
Philippines (the),2019,Storm,2019-0634-PHL,3297246,15722
Philippines (the),2020,Earthquake,2020-0370-PHL,4980,2500
Philippines (the),2020,Storm,2020-0203-PHL,578740,31100
Philippines (the),2020,Storm,2020-0452-PHL,250,187
Philippines (the),2020,Storm,2020-0463-PHL,3356394,503294
Philippines (the),2020,Storm,2020-0470-PHL,888415,87100
Philippines (the),2020,Storm,2020-0501-PHL,514909,421000
Philippines (the),2020,Storm,2020-0558-PHL,36032,2293
Philippines (the),2021,Flood,2021-0006-PHL,261580,0
Philippines (the),2021,Flood,2021-0022-PHL,38160,25000
Philippines (the),2021,Flood,2021-0108-PHL,18170,0
Philippines (the),2021,Flood,2021-0226-PHL,3280,0
Philippines (the),2021,Flood,2021-0682-PHL,24166,0
Philippines (the),2021,Storm,2021-0079-PHL,37830,0
Philippines (the),2021,Storm,2021-0091-PHL,272453,3114
Philippines (the),2021,Storm,2021-0236-PHL,15000,20000
Philippines (the),2021,Storm,2021-0339-PHL,21000,11000
Philippines (the),2021,Storm,2021-0595-PHL,313397,0
Philippines (the),2021,Storm,2021-0664-PHL,8048,240
Philippines (the),2021,Storm,2021-0670-PHL,1140539,75610
Philippines (the),2021,Storm,2021-0813-PHL,10608996,915271
Philippines (the),2022,Earthquake,2022-0448-PHL,502856,151000
Philippines (the),2022,Earthquake,2022-0703-PHL,147422,1400
Philippines (the),2022,Flood,2022-0195-PHL,1955,0
Philippines (the),2022,Flood,2022-0832-PHL,600016,11000
Philippines (the),2022,Storm,2022-0204-PHL,2298788,41556
Philippines (the),2022,Storm,2022-0547-PHL,7616,0
Philippines (the),2022,Storm,2022-0613-PHL,913945,56946
Philippines (the),2022,Storm,2022-0665-PHL,7000,18000
Philippines (the),2022,Storm,2022-0680-PHL,103602,0
Philippines (the),2022,Storm,2022-0707-PHL,3323291,45569
Philippines (the),2023,Earthquake,2023-0739-PHL,180,0
Philippines (the),2023,Earthquake,2023-0762-PHL,99578,25393
Philippines (the),2023,Earthquake,2023-0791-PHL,721076,22712
Philippines (the),2023,Flood,2023-0002-PHL,2143358,30371
Philippines (the),2023,Flood,2023-0094-PHL,32764,5000
Philippines (the),2023,Flood,2023-0102-PHL,215000,5000
Philippines (the),2023,Flood,2023-0802-PHL,1157488,2160
Philippines (the),2023,Storm,2023-0246-PHL,136149,222
Philippines (the),2023,Storm,2023-0300-PHL,30501,0
Philippines (the),2023,Storm,2023-0450-PHL,450,0
Philippines (the),2023,Storm,2023-0464-PHL,5385237,284256
Philippines (the),2023,Storm,2023-0568-PHL,900003,33000
Philippines (the),2023,Storm,2023-0623-PHL,275,0
Philippines (the),2023,Storm,2023-0842-PHL,425867,42
Philippines (the),2024,Earthquake,2024-0585-PHL,24000,0
Philippines (the),2024,Flood,2024-0020-PHL,1228014,30000
Philippines (the),2024,Storm,2024-0337-PHL,52008,20000
Philippines (the),2024,Storm,2024-0522-PHL,6498934,211000
Philippines (the),2024,Storm,2024-0654-PHL,3000022,33000
Philippines (the),2024,Storm,2024-0666-PHL,203011,0
Philippines (the),2024,Storm,2024-0695-PHL,95013,0
Philippines (the),2024,Storm,2024-0711-PHL,219008,11000
Philippines (the),2024,Storm,2024-0777-PHL,9652739,373000
Philippines (the),2024,Storm,2024-0801-PHL,0,0
Philippines (the),2024,Storm,2024-0825-PHL,375001,10000
Philippines (the),2024,Storm,2024-0829-PHL,310002,10000
Philippines (the),2024,Storm,2024-0855-PHL,3967014,100000
Niger (the),2001,Drought,2001-9044-NER,3584558,0
Niger (the),2001,Flood,2001-0644-NER,20000,0
Niger (the),2002,Storm,2002-0497-NER,1253,0
Niger (the),2003,Flood,2003-0389-NER,30000,0
Niger (the),2005,Drought,2005-9362-NER,3000000,0
Niger (the),2006,Flood,2006-0445-NER,46472,0
Niger (the),2007,Flood,2007-0389-NER,57274,0
Niger (the),2008,Flood,2008-0296-NER,32000,0
Niger (the),2009,Drought,2009-9651-NER,7900000,0
Niger (the),2009,Flood,2009-0386-NER,79129,0
Niger (the),2010,Flood,2010-0295-NER,6615,0
Niger (the),2010,Flood,2010-0379-NER,226611,0
Niger (the),2011,Drought,2011-9529-NER,3000000,0
Niger (the),2011,Flood,2011-0419-NER,13000,0
Niger (the),2011,Flood,2011-0598-NER,28175,0
Niger (the),2012,Flood,2012-0302-NER,530952,184115
Niger (the),2013,Flood,2013-0336-NER,165943,64724
Niger (the),2013,Flood,2013-0534-NER,15086,0
Niger (the),2014,Flood,2014-0289-NER,165578,2000
Niger (the),2015,Drought,2015-9166-NER,2588128,0
Niger (the),2015,Flood,2015-0368-NER,87037,0
Niger (the),2016,Flood,2016-0219-NER,123266,0
Niger (the),2016,Flood,2016-0269-NER,3000,0
Niger (the),2017,Drought,2017-9208-NER,1131300,0
Niger (the),2017,Flood,2017-0186-NER,3000,0
Niger (the),2017,Flood,2017-0370-NER,206513,10000
Niger (the),2018,Flood,2018-0232-NER,130468,0
Niger (the),2019,Flood,2019-0415-NER,200000,0
Niger (the),2019,Flood,2019-0504-NER,23000,0
Niger (the),2020,Drought,2020-9570-NER,3700000,0
Niger (the),2020,Flood,2020-0336-NER,632608,10000
Niger (the),2020,Flood,2020-0387-NER,50012,0
Niger (the),2021,Flood,2021-0461-NER,105750,0
Niger (the),2022,Drought,2022-9254-NER,4400000,0
Niger (the),2022,Flood,2022-0446-NER,322185,0
Niger (the),2023,Flood,2023-0457-NER,169651,0
Niger (the),2024,Flood,2024-0390-NER,1527058,225000
Laos,2001,Flood,2001-0782-LAO,453000,0
Laos,2002,Flood,2002-0614-LAO,150000,0
Laos,2008,Flood,2008-0452-LAO,204190,0
Laos,2009,Flood,2009-0612-LAO,0,0
Laos,2009,Storm,2009-0414-LAO,128887,100000
Laos,2011,Flood,2011-0218-LAO,37000,0
Laos,2011,Flood,2011-0324-LAO,430000,0
Laos,2013,Flood,2013-0338-LAO,350077,60000
Laos,2013,Flood,2013-0417-LAO,224176,61000
Laos,2014,Flood,2014-0411-LAO,750,0
Laos,2015,Flood,2015-0324-LAO,47800,10000
Laos,2015,Flood,2015-0460-LAO,140,0
Laos,2016,Flood,2016-0316-LAO,26328,50
Laos,2017,Storm,2017-0281-LAO,0,0
Laos,2018,Flood,2018-0222-LAO,13100,0
Laos,2018,Storm,2018-0227-LAO,120000,0
Laos,2018,Storm,2018-0305-LAO,615145,225000
Laos,2019,Drought,2019-9359-LAO,0,0
Laos,2019,Flood,2019-0419-LAO,507500,0
Laos,2020,Storm,2020-0307-LAO,1000,0
Laos,2020,Storm,2020-0411-LAO,69764,0
Laos,2021,Earthquake,2021-0829-LAO,0,120
Laos,2021,Storm,2021-0327-LAO,26000,0
Laos,2022,Flood,2022-0515-LAO,42552,0
Laos,2023,Flood,2023-0495-LAO,110129,7719
Laos,2024,Flood,2024-0643-LAO,185843,2261
Laos,2024,Storm,2024-0654-LAO,51440,300000
