id,Country,Year,Type of event,Sum of Total affected,Sum of Total Damage
2001-0233-AFG,Afghanistan,2001,Earthquake,270,0
2002-0122-AFG,Afghanistan,2002,Earthquake,3513,0
2002-0175-AFG,Afghanistan,2002,Earthquake,91228,0
2002-0208-AFG,Afghanistan,2002,Earthquake,6150,0
2002-0185-AFG,Afghanistan,2002,Flood,120,0
2002-0196-AFG,Afghanistan,2002,Flood,4225,0
2002-0242-AFG,Afghanistan,2002,Flood,1200,0
2002-0613-AFG,Afghanistan,2002,Flood,0,0
2003-0236-AFG,Afghanistan,2003,Earthquake,1001,0
2003-0104-AFG,Afghanistan,2003,Flood,0,0
2003-0143-AFG,Afghanistan,2003,Flood,2000,0
2003-0179-AFG,Afghanistan,2003,Flood,1000,0
2003-0256-AFG,Afghanistan,2003,Flood,400,0
2003-0302-AFG,Afghanistan,2003,Flood,100,0
2003-0337-AFG,Afghanistan,2003,Flood,250,0
2003-0392-AFG,Afghanistan,2003,Flood,3,0
2003-0778-AFG,Afghanistan,2003,Flood,0,0
2004-0436-AFG,Afghanistan,2004,Earthquake,1040,0
2004-0022-AFG,Afghanistan,2004,Flood,2500,0
2004-0349-AFG,Afghanistan,2004,Flood,2000,0
2005-0575-AFG,Afghanistan,2005,Earthquake,0,50
2005-0686-AFG,Afghanistan,2005,Earthquake,501,0
2005-0101-AFG,Afghanistan,2005,Flood,1500,0
2005-0169-AFG,Afghanistan,2005,Flood,11003,0
2005-0281-AFG,Afghanistan,2005,Flood,500,0
2005-0322-AFG,Afghanistan,2005,Flood,5040,0
2005-0360-AFG,Afghanistan,2005,Flood,0,0
2005-0511-AFG,Afghanistan,2005,Flood,0,0
2005-0725-AFG,Afghanistan,2005,Flood,150,0
2005-0736-AFG,Afghanistan,2005,Flood,125,0
2005-0044-AFG,Afghanistan,2005,Cyclone,22656,5000
2006-9570-AFG,Afghanistan,2006,Drought,1900000,0
2006-0405-AFG,Afghanistan,2006,Earthquake,935,0
2006-0221-AFG,Afghanistan,2006,Flood,5025,0
2006-0271-AFG,Afghanistan,2006,Flood,615,0
2006-0291-AFG,Afghanistan,2006,Flood,1735,0
2006-0365-AFG,Afghanistan,2006,Flood,0,0
2006-0416-AFG,Afghanistan,2006,Flood,8000,0
2006-0424-AFG,Afghanistan,2006,Flood,20,0
2006-0596-AFG,Afghanistan,2006,Flood,17580,0
2006-0029-AFG,Afghanistan,2006,Cyclone,0,0
2006-0068-AFG,Afghanistan,2006,Cyclone,0,0
2007-0105-AFG,Afghanistan,2007,Flood,20000,0
2007-0178-AFG,Afghanistan,2007,Flood,2950,0
2007-0185-AFG,Afghanistan,2007,Flood,645,0
2007-0192-AFG,Afghanistan,2007,Flood,0,0
2007-0248-AFG,Afghanistan,2007,Flood,4000,0
2007-0316-AFG,Afghanistan,2007,Flood,2500,0
2007-0672-AFG,Afghanistan,2007,Flood,160,0
2008-9475-AFG,Afghanistan,2008,Drought,280000,0
2008-0488-AFG,Afghanistan,2008,Flood,1180,0
2009-0156-AFG,Afghanistan,2009,Earthquake,3309,0
2009-0139-AFG,Afghanistan,2009,Flood,2500,0
2009-0168-AFG,Afghanistan,2009,Flood,60016,20000
2009-0385-AFG,Afghanistan,2009,Flood,0,0
2010-0669-AFG,Afghanistan,2010,Earthquake,1070,0
2010-0176-AFG,Afghanistan,2010,Flood,40000,0
2010-0367-AFG,Afghanistan,2010,Flood,5000,0
2011-9312-AFG,Afghanistan,2011,Drought,1750000,142000
2011-0042-AFG,Afghanistan,2011,Flood,3065,0
2011-0632-AFG,Afghanistan,2011,Flood,9745,0
2011-0642-AFG,Afghanistan,2011,Cyclone,5,0
2012-0164-AFG,Afghanistan,2012,Earthquake,3548,0
2012-0102-AFG,Afghanistan,2012,Flood,230,0
2012-0143-AFG,Afghanistan,2012,Flood,27769,0
2012-0154-AFG,Afghanistan,2012,Flood,13151,0
2012-0183-AFG,Afghanistan,2012,Flood,0,0
2012-0226-AFG,Afghanistan,2012,Flood,4300,0
2012-0573-AFG,Afghanistan,2012,Flood,5700,0
2013-0151-AFG,Afghanistan,2013,Earthquake,3531,0
2013-0148-AFG,Afghanistan,2013,Flood,5000,0
2013-0178-AFG,Afghanistan,2013,Flood,9500,0
2013-0279-AFG,Afghanistan,2013,Flood,2597,0
2013-0343-AFG,Afghanistan,2013,Flood,0,0
2014-0134-AFG,Afghanistan,2014,Flood,140100,0
2014-0185-AFG,Afghanistan,2014,Flood,1955,3000
2014-0084-AFG,Afghanistan,2014,Cyclone,0,0
2015-0476-AFG,Afghanistan,2015,Earthquake,92725,0
2015-0571-AFG,Afghanistan,2015,Earthquake,407,0
2015-0581-AFG,Afghanistan,2015,Flood,3010,0
2016-0112-AFG,Afghanistan,2016,Flood,0,0
2016-0135-AFG,Afghanistan,2016,Flood,0,0
2016-0191-AFG,Afghanistan,2016,Flood,0,0
2016-0309-AFG,Afghanistan,2016,Flood,0,0
2017-0288-AFG,Afghanistan,2017,Flood,1822,0
2017-0038-AFG,Afghanistan,2017,Cyclone,0,0
2017-0071-AFG,Afghanistan,2017,Cyclone,9055,0
2018-9278-AFG,Afghanistan,2018,Drought,13500000,0
2018-0156-AFG,Afghanistan,2018,Flood,4000,0
2018-0212-AFG,Afghanistan,2018,Flood,0,0
2018-0350-AFG,Afghanistan,2018,Flood,0,0
2019-0050-AFG,Afghanistan,2019,Flood,0,0
2019-0082-AFG,Afghanistan,2019,Flood,129100,0
2019-0125-AFG,Afghanistan,2019,Flood,0,0
2019-0143-AFG,Afghanistan,2019,Flood,1281,0
2019-0216-AFG,Afghanistan,2019,Flood,0,0
2019-0255-AFG,Afghanistan,2019,Flood,561,0
2020-0124-AFG,Afghanistan,2020,Flood,18031,0
2020-0142-AFG,Afghanistan,2020,Flood,0,0
2020-0153-AFG,Afghanistan,2020,Flood,5500,0
2020-0311-AFG,Afghanistan,2020,Flood,100,0
2020-0377-AFG,Afghanistan,2020,Flood,20445,0
2020-0009-AFG,Afghanistan,2020,Cyclone,7481,0
2021-9116-AFG,Afghanistan,2021,Drought,11000000,0
2021-0263-AFG,Afghanistan,2021,Flood,30833,0
2021-0453-AFG,Afghanistan,2021,Flood,4200,0
2022-0027-AFG,Afghanistan,2022,Earthquake,4004,0
2022-0342-AFG,Afghanistan,2022,Earthquake,364623,0
2022-0264-AFG,Afghanistan,2022,Flood,810,0
2022-0442-AFG,Afghanistan,2022,Flood,14554,0
2022-0453-AFG,Afghanistan,2022,Flood,20,0
2022-0514-AFG,Afghanistan,2022,Flood,250024,0
2022-0523-AFG,Afghanistan,2022,Flood,1379,0
2023-0156-AFG,Afghanistan,2023,Earthquake,3345,0
2023-0636-AFG,Afghanistan,2023,Earthquake,569240,0
2023-0660-AFG,Afghanistan,2023,Earthquake,140,0
2023-0291-AFG,Afghanistan,2023,Flood,1525,0
2023-0462-AFG,Afghanistan,2023,Flood,126024,0
2024-0120-AFG,Afghanistan,2024,Flood,3152,0
2024-0181-AFG,Afghanistan,2024,Flood,1920,0
2024-0285-AFG,Afghanistan,2024,Flood,258422,0
2024-0310-AFG,Afghanistan,2024,Flood,39005,0
2024-0486-AFG,Afghanistan,2024,Flood,10005,0
2001-0620-DZA,Algeria,2001,Flood,45423,300000
2002-0540-DZA,Algeria,2002,Flood,2301,1500
2002-0648-DZA,Algeria,2002,Flood,4,0
2003-0245-DZA,Algeria,2003,Earthquake,210261,5000000
2003-0255-DZA,Algeria,2003,Earthquake,200,0
2003-0160-DZA,Algeria,2003,Flood,50,0
2003-0396-DZA,Algeria,2003,Flood,0,0
2003-0503-DZA,Algeria,2003,Flood,0,0
2003-0059-DZA,Algeria,2003,Cyclone,0,0
2004-0011-DZA,Algeria,2004,Earthquake,300,0
2004-0620-DZA,Algeria,2004,Earthquake,15,0
2004-0201-DZA,Algeria,2004,Flood,27545,0
2004-0567-DZA,Algeria,2004,Flood,20,0
2005-0095-DZA,Algeria,2005,Flood,70,0
2005-0324-DZA,Algeria,2005,Flood,1750,7256
2005-0078-DZA,Algeria,2005,Cyclone,5,0
2006-0149-DZA,Algeria,2006,Earthquake,319,0
2006-0088-DZA,Algeria,2006,Flood,60000,1200
2007-0116-DZA,Algeria,2007,Flood,0,0
2007-0141-DZA,Algeria,2007,Flood,0,13561
2007-0344-DZA,Algeria,2007,Flood,0,0
2007-0353-DZA,Algeria,2007,Flood,102,0
2007-0449-DZA,Algeria,2007,Flood,0,29500
2007-0568-DZA,Algeria,2007,Flood,1203,0
2008-0444-DZA,Algeria,2008,Flood,59050,348000
2009-0019-DZA,Algeria,2009,Flood,2548,0
2009-0394-DZA,Algeria,2009,Flood,0,0
2011-0408-DZA,Algeria,2011,Flood,793,779000
2012-0034-DZA,Algeria,2012,Flood,45,0
2012-0441-DZA,Algeria,2012,Flood,56,0
2014-0298-DZA,Algeria,2014,Earthquake,420,0
2015-0437-DZA,Algeria,2015,Flood,0,0
2015-0482-DZA,Algeria,2015,Flood,35000,0
2018-0162-DZA,Algeria,2018,Flood,200,0
2020-0579-DZA,Algeria,2020,Earthquake,15000,0
2021-0132-DZA,Algeria,2021,Flood,2500,0
2021-0700-DZA,Algeria,2021,Flood,420,0
2023-0580-DZA,Algeria,2023,Flood,1668,0
2024-0146-DZA,Algeria,2024,Flood,1000,0
2024-0672-DZA,Algeria,2024,Flood,11000,0
2001-9152-AGO,Angola,2001,Drought,0,0
2001-0146-AGO,Angola,2001,Flood,39928,0
2003-0072-AGO,Angola,2003,Flood,600,0
2003-0570-AGO,Angola,2003,Flood,225,0
2004-9480-AGO,Angola,2004,Drought,25000,0
2004-0019-AGO,Angola,2004,Flood,331700,0
2004-0159-AGO,Angola,2004,Flood,0,0
2004-0661-AGO,Angola,2004,Flood,2000,0
2005-0137-AGO,Angola,2005,Flood,10000,0
2006-0023-AGO,Angola,2006,Flood,225,0
2007-0010-AGO,Angola,2007,Flood,6000,0
2007-0027-AGO,Angola,2007,Flood,40000,0
2008-0060-AGO,Angola,2008,Flood,81400,0
2009-0037-AGO,Angola,2009,Flood,415,0
2009-0092-AGO,Angola,2009,Flood,220000,0
2009-0550-AGO,Angola,2009,Flood,4650,0
2010-0105-AGO,Angola,2010,Flood,110886,0
2010-0126-AGO,Angola,2010,Flood,75000,0
2010-0553-AGO,Angola,2010,Flood,3895,0
2011-0003-AGO,Angola,2011,Flood,0,0
2011-0092-AGO,Angola,2011,Flood,65084,0
2011-0523-AGO,Angola,2011,Flood,5500,0
2011-0526-AGO,Angola,2011,Flood,20100,0
2012-9065-AGO,Angola,2012,Drought,1833900,0
2013-0124-AGO,Angola,2013,Flood,1000,0
2015-0075-AGO,Angola,2015,Flood,2000,0
2015-0090-AGO,Angola,2015,Flood,2000,0
2015-0091-AGO,Angola,2015,Flood,1000,0
2016-0056-AGO,Angola,2016,Flood,0,0
2016-0088-AGO,Angola,2016,Flood,2755,0
2016-0131-AGO,Angola,2016,Flood,5600,0
2016-0247-AGO,Angola,2016,Flood,1544,0
2017-9207-AGO,Angola,2017,Drought,1420000,0
2017-0109-AGO,Angola,2017,Flood,30250,2000
2018-0104-AGO,Angola,2018,Flood,3000,0
2019-0070-AGO,Angola,2019,Flood,4255,0
2019-0123-AGO,Angola,2019,Flood,1075,0
2019-0666-AGO,Angola,2019,Flood,11190,0
2020-9206-AGO,Angola,2020,Drought,1643316,0
2020-0104-AGO,Angola,2020,Flood,10000,0
2020-0173-AGO,Angola,2020,Flood,10600,0
2021-0164-AGO,Angola,2021,Flood,1770,0
2021-0238-AGO,Angola,2021,Flood,8167,0
2023-0247-AGO,Angola,2023,Flood,44450,0
2023-0844-AGO,Angola,2023,Flood,26460,0
2024-9592-AGO,Angola,2024,Drought,2800000,0
2003-0212-AZE,Azerbaijan,2003,Flood,31500,55000
2009-0425-AZE,Azerbaijan,2009,Flood,5000,0
2010-0204-AZE,Azerbaijan,2010,Flood,70000,0
2012-0191-AZE,Azerbaijan,2012,Earthquake,15550,0
2012-0545-AZE,Azerbaijan,2012,Earthquake,6949,0
2001-0393-BGD,Bangladesh,2001,Flood,500000,0
2001-0459-BGD,Bangladesh,2001,Flood,200000,0
2001-0198-BGD,Bangladesh,2001,Cyclone,200,0
2001-0202-BGD,Bangladesh,2001,Cyclone,2500,0
2001-0273-BGD,Bangladesh,2001,Cyclone,600,0
2001-0563-BGD,Bangladesh,2001,Cyclone,25450,0
2002-0402-BGD,Bangladesh,2002,Flood,1500000,0
2002-0211-BGD,Bangladesh,2002,Cyclone,1000,0
2002-0233-BGD,Bangladesh,2002,Cyclone,100400,0
2002-0425-BGD,Bangladesh,2002,Cyclone,0,0
2002-0705-BGD,Bangladesh,2002,Cyclone,0,0
2003-0452-BGD,Bangladesh,2003,Earthquake,2525,0
2003-0283-BGD,Bangladesh,2003,Flood,50000,0
2003-0303-BGD,Bangladesh,2003,Flood,500000,0
2003-0211-BGD,Bangladesh,2003,Cyclone,400,0
2003-0779-BGD,Bangladesh,2003,Cyclone,0,0
2004-0659-BGD,Bangladesh,2004,Earthquake,0,500000
2004-0298-BGD,Bangladesh,2004,Flood,36000000,2200000
2004-0470-BGD,Bangladesh,2004,Flood,600000,0
2004-0509-BGD,Bangladesh,2004,Flood,271700,0
2004-0166-BGD,Bangladesh,2004,Cyclone,13000,0
2004-0286-BGD,Bangladesh,2004,Cyclone,50,0
2004-0678-BGD,Bangladesh,2004,Cyclone,4050,0
2004-0679-BGD,Bangladesh,2004,Cyclone,1100,0
2005-0261-BGD,Bangladesh,2005,Flood,50000,0
2005-0375-BGD,Bangladesh,2005,Flood,1000000,0
2005-0590-BGD,Bangladesh,2005,Flood,100000,0
2005-0130-BGD,Bangladesh,2005,Cyclone,11500,0
2005-0190-BGD,Bangladesh,2005,Cyclone,10500,0
2005-0259-BGD,Bangladesh,2005,Cyclone,6,0
2005-0273-BGD,Bangladesh,2005,Cyclone,100,0
2005-0282-BGD,Bangladesh,2005,Cyclone,1500,0
2005-0391-BGD,Bangladesh,2005,Cyclone,0,0
2005-0537-BGD,Bangladesh,2005,Cyclone,12000,0
2006-0262-BGD,Bangladesh,2006,Flood,76000,0
2006-0502-BGD,Bangladesh,2006,Flood,135775,0
2006-0146-BGD,Bangladesh,2006,Cyclone,5899,0
2006-0510-BGD,Bangladesh,2006,Cyclone,9135,0
2006-0737-BGD,Bangladesh,2006,Cyclone,1465,0
2006-0738-BGD,Bangladesh,2006,Cyclone,1500,0
2006-0739-BGD,Bangladesh,2006,Cyclone,150,0
2007-0161-BGD,Bangladesh,2007,Flood,80060,14000
2007-0311-BGD,Bangladesh,2007,Flood,13771380,100000
2007-0227-BGD,Bangladesh,2007,Cyclone,225,0
2007-0556-BGD,Bangladesh,2007,Cyclone,8978541,2300000
2008-0285-BGD,Bangladesh,2008,Flood,20002,0
2008-0385-BGD,Bangladesh,2008,Flood,615638,0
2008-0644-BGD,Bangladesh,2008,Cyclone,200,0
2008-0648-BGD,Bangladesh,2008,Cyclone,200,0
2009-9323-BGD,Bangladesh,2009,Drought,0,0
2009-0294-BGD,Bangladesh,2009,Flood,500000,0
2009-0304-BGD,Bangladesh,2009,Flood,0,0
2009-0157-BGD,Bangladesh,2009,Cyclone,19209,0
2009-0204-BGD,Bangladesh,2009,Cyclone,3935341,270000
2010-0269-BGD,Bangladesh,2010,Flood,75000,0
2010-0676-BGD,Bangladesh,2010,Flood,500000,0
2010-0171-BGD,Bangladesh,2010,Cyclone,247110,0
2010-0205-BGD,Bangladesh,2010,Cyclone,10000,0
2010-0686-BGD,Bangladesh,2010,Cyclone,50,0
2011-0262-BGD,Bangladesh,2011,Flood,1570559,0
2011-0591-BGD,Bangladesh,2011,Cyclone,121,0
2012-0175-BGD,Bangladesh,2012,Flood,5148475,0
2012-0382-BGD,Bangladesh,2012,Flood,250000,0
2012-0082-BGD,Bangladesh,2012,Cyclone,55121,0
2012-0385-BGD,Bangladesh,2012,Cyclone,129558,0
2013-0085-BGD,Bangladesh,2013,Cyclone,8543,20000
2013-0090-BGD,Bangladesh,2013,Cyclone,25020,0
2013-0138-BGD,Bangladesh,2013,Cyclone,1498644,0
2014-0290-BGD,Bangladesh,2014,Flood,2800447,160000
2014-0581-BGD,Bangladesh,2014,Flood,400000,0
2014-0135-BGD,Bangladesh,2014,Cyclone,4012,0
2014-0244-BGD,Bangladesh,2014,Cyclone,1250,0
2015-0144-BGD,Bangladesh,2015,Earthquake,200,0
2015-0253-BGD,Bangladesh,2015,Flood,1401901,40000
2015-0293-BGD,Bangladesh,2015,Flood,10000,0
2015-0118-BGD,Bangladesh,2015,Cyclone,20200,4000
2015-0213-BGD,Bangladesh,2015,Cyclone,0,0
2015-0309-BGD,Bangladesh,2015,Cyclone,2600000,40000
2015-0601-BGD,Bangladesh,2015,Cyclone,40050,0
2016-0002-BGD,Bangladesh,2016,Earthquake,70,0
2016-0288-BGD,Bangladesh,2016,Flood,1900000,150000
2016-0154-BGD,Bangladesh,2016,Cyclone,0,0
2016-0175-BGD,Bangladesh,2016,Cyclone,1203555,600000
2017-0138-BGD,Bangladesh,2017,Flood,86025,128000
2017-0342-BGD,Bangladesh,2017,Flood,8000000,500000
2017-0139-BGD,Bangladesh,2017,Cyclone,0,0
2017-0152-BGD,Bangladesh,2017,Cyclone,3300012,0
2018-0158-BGD,Bangladesh,2018,Flood,14000,0
2018-0203-BGD,Bangladesh,2018,Flood,0,0
2018-0140-BGD,Bangladesh,2018,Cyclone,0,0
2019-0337-BGD,Bangladesh,2019,Flood,7600000,75000
2019-0144-BGD,Bangladesh,2019,Cyclone,0,0
2019-0164-BGD,Bangladesh,2019,Cyclone,10045,0
2019-0550-BGD,Bangladesh,2019,Cyclone,251506,5785
2020-0323-BGD,Bangladesh,2020,Flood,5448271,500000
2020-0211-BGD,Bangladesh,2020,Cyclone,2600000,1500000
2021-0455-BGD,Bangladesh,2021,Flood,268744,0
2021-0295-BGD,Bangladesh,2021,Cyclone,1300000,0
2022-0340-BGD,Bangladesh,2022,Flood,7200000,462500
2022-0695-BGD,Bangladesh,2022,Cyclone,1000000,0
2023-0512-BGD,Bangladesh,2023,Flood,1000006,0
2023-0254-BGD,Bangladesh,2023,Cyclone,0,0
2023-0294-BGD,Bangladesh,2023,Cyclone,750012,1000
2023-0686-BGD,Bangladesh,2023,Cyclone,1500000,250000
2024-0399-BGD,Bangladesh,2024,Flood,5130000,34000
2024-0624-BGD,Bangladesh,2024,Flood,5820000,155600
2024-0719-BGD,Bangladesh,2024,Flood,238931,0
2024-0320-BGD,Bangladesh,2024,Cyclone,4590013,90700
2024-0778-BGD,Bangladesh,2024,Cyclone,0,0
2001-0783-BIH,Bosnia and Herzegovina,2001,Flood,9000,0
2003-9784-BIH,Bosnia and Herzegovina,2003,Drought,62575,140000
2004-0163-BIH,Bosnia and Herzegovina,2004,Flood,275000,0
2004-0169-BIH,Bosnia and Herzegovina,2004,Flood,3000,0
2005-0695-BIH,Bosnia and Herzegovina,2005,Flood,3100,0
2005-0045-BIH,Bosnia and Herzegovina,2005,Cyclone,0,0
2009-0081-BIH,Bosnia and Herzegovina,2009,Flood,2630,0
2009-0268-BIH,Bosnia and Herzegovina,2009,Flood,1100,0
2010-0252-BIH,Bosnia and Herzegovina,2010,Flood,14910,87000
2010-0619-BIH,Bosnia and Herzegovina,2010,Flood,20000,0
2014-0128-BIH,Bosnia and Herzegovina,2014,Flood,0,0
2014-0164-BIH,Bosnia and Herzegovina,2014,Flood,1000000,436580
2014-0306-BIH,Bosnia and Herzegovina,2014,Flood,600,0
2014-0329-BIH,Bosnia and Herzegovina,2014,Flood,0,0
2015-0465-BIH,Bosnia and Herzegovina,2015,Flood,0,0
2019-0194-BIH,Bosnia and Herzegovina,2019,Flood,600,0
2019-0287-BIH,Bosnia and Herzegovina,2019,Flood,159,0
2020-0285-BIH,Bosnia and Herzegovina,2020,Flood,15000,0
2021-0725-BIH,Bosnia and Herzegovina,2021,Flood,250000,0
2022-0231-BIH,Bosnia and Herzegovina,2022,Earthquake,1052,26000
2022-0825-BIH,Bosnia and Herzegovina,2022,Flood,3000,0
2023-0321-BIH,Bosnia and Herzegovina,2023,Flood,10000,0
2023-0460-BIH,Bosnia and Herzegovina,2023,Cyclone,20,0
2024-0718-BIH,Bosnia and Herzegovina,2024,Flood,5000,10000
2001-0701-BGR,Bulgaria,2001,Cyclone,0,0
2002-0552-BGR,Bulgaria,2002,Flood,0,1000
2005-0265-BGR,Bulgaria,2005,Flood,0,10000
2005-0338-BGR,Bulgaria,2005,Flood,200,247000
2005-0473-BGR,Bulgaria,2005,Flood,0,200000
2005-0545-BGR,Bulgaria,2005,Flood,0,0
2005-0727-BGR,Bulgaria,2005,Flood,12000,0
2005-0045-BGR,Bulgaria,2005,Cyclone,0,0
2006-0148-BGR,Bulgaria,2006,Earthquake,527,0
2006-0156-BGR,Bulgaria,2006,Flood,0,0
2006-0209-BGR,Bulgaria,2006,Flood,0,0
2007-0171-BGR,Bulgaria,2007,Flood,1000,0
2007-0322-BGR,Bulgaria,2007,Flood,10,0
2007-0554-BGR,Bulgaria,2007,Flood,60,0
2010-0619-BGR,Bulgaria,2010,Flood,90,0
2012-0152-BGR,Bulgaria,2012,Earthquake,210,0
2012-0033-BGR,Bulgaria,2012,Flood,37950,4400
2014-0128-BGR,Bulgaria,2014,Flood,0,0
2014-0210-BGR,Bulgaria,2014,Flood,1260,377000
2014-0280-BGR,Bulgaria,2014,Flood,7247,0
2014-0368-BGR,Bulgaria,2014,Flood,0,10000
2014-0404-BGR,Bulgaria,2014,Cyclone,40,545000
2015-0038-BGR,Bulgaria,2015,Flood,0,5800
2018-0220-BGR,Bulgaria,2018,Flood,600,0
2021-0020-BGR,Bulgaria,2021,Flood,25,0
2022-0585-BGR,Bulgaria,2022,Flood,10937,47000
2023-0582-BGR,Bulgaria,2023,Flood,4000,0
2023-0761-BGR,Bulgaria,2023,Cyclone,0,0
2023-0804-BGR,Bulgaria,2023,Cyclone,36,0
2001-0738-CRI,Costa Rica,2001,Flood,1437,0
2002-0263-CRI,Costa Rica,2002,Flood,20000,1000
2002-0755-CRI,Costa Rica,2002,Flood,75040,0
2003-0628-CRI,Costa Rica,2003,Earthquake,135,0
2003-0659-CRI,Costa Rica,2003,Flood,2500,0
2004-0599-CRI,Costa Rica,2004,Earthquake,280,0
2004-0214-CRI,Costa Rica,2004,Flood,2056,0
2004-0556-CRI,Costa Rica,2004,Flood,1000,0
2005-0021-CRI,Costa Rica,2005,Flood,2143,25000
2005-0550-CRI,Costa Rica,2005,Flood,855,0
2005-0567-CRI,Costa Rica,2005,Cyclone,1074,20000
2007-0466-CRI,Costa Rica,2007,Flood,12500,0
2007-0503-CRI,Costa Rica,2007,Flood,12000,80000
2008-0427-CRI,Costa Rica,2008,Flood,9498,0
2008-0484-CRI,Costa Rica,2008,Flood,92000,0
2008-0551-CRI,Costa Rica,2008,Flood,53000,22000
2008-0234-CRI,Costa Rica,2008,Cyclone,55000,0
2009-0002-CRI,Costa Rica,2009,Earthquake,128618,200000
2010-0470-CRI,Costa Rica,2010,Flood,106,0
2010-0575-CRI,Costa Rica,2010,Flood,3000,0
2011-0386-CRI,Costa Rica,2011,Flood,46695,0
2012-0343-CRI,Costa Rica,2012,Earthquake,762,45000
2012-0281-CRI,Costa Rica,2012,Flood,9523,0
2014-9580-CRI,Costa Rica,2015,Drought,0,0
2015-0237-CRI,Costa Rica,2015,Flood,9666,0
2016-0433-CRI,Costa Rica,2016,Cyclone,50000,0
2017-0410-CRI,Costa Rica,2017,Cyclone,11500,185000
2018-0374-CRI,Costa Rica,2018,Flood,125190,0
2018-9277-CRI,Costa Rica,2019,Drought,0,0
2020-0474-CRI,Costa Rica,2020,Cyclone,25000,0
2021-0446-CRI,Costa Rica,2021,Flood,200000,0
2022-0647-CRI,Costa Rica,2022,Cyclone,300000,0
2024-0877-CRI,Costa Rica,2024,Flood,1098668,0
2024-0822-CRI,Costa Rica,2024,Cyclone,0,980
2024-0857-CRI,Costa Rica,2024,Cyclone,3418,0
1999-9388-DJI,Djibouti,2001,Drought,100000,0
2004-0158-DJI,Djibouti,2004,Flood,100000,0
2005-9213-DJI,Djibouti,2005,Drought,150000,0
2007-9676-DJI,Djibouti,2007,Drought,42750,0
2008-9303-DJI,Djibouti,2008,Drought,340000,0
2010-9082-DJI,Djibouti,2010,Drought,200258,0
2018-0145-DJI,Djibouti,2018,Cyclone,25000,0
2019-0579-DJI,Djibouti,2019,Flood,250000,0
2020-0150-DJI,Djibouti,2020,Flood,110000,0
2022-9370-DJI,Djibouti,2022,Drought,192168,0
2001-9383-SLV,El Salvador,2001,Drought,400000,22400
2001-0013-SLV,El Salvador,2001,Earthquake,1334529,1500000
2001-0042-SLV,El Salvador,2001,Earthquake,256021,348500
2001-0561-SLV,El Salvador,2001,Flood,1000,0
2002-0337-SLV,El Salvador,2002,Flood,100,0
2002-0851-SLV,El Salvador,2002,Cyclone,500,0
2005-0240-SLV,El Salvador,2005,Earthquake,751,0
2005-0348-SLV,El Salvador,2005,Flood,2332,0
2005-0593-SLV,El Salvador,2005,Flood,0,0
2005-0567-SLV,El Salvador,2005,Cyclone,72141,355700
2005-0732-SLV,El Salvador,2005,Cyclone,0,0
2006-0699-SLV,El Salvador,2006,Earthquake,16470,0
2007-0503-SLV,El Salvador,2007,Flood,500,0
2007-0439-SLV,El Salvador,2007,Cyclone,2800,0
2008-0282-SLV,El Salvador,2008,Flood,0,0
2008-0484-SLV,El Salvador,2008,Flood,3000,0
2009-9415-SLV,El Salvador,2009,Drought,0,27000
2009-0477-SLV,El Salvador,2009,Cyclone,90000,939000
2010-0211-SLV,El Salvador,2010,Cyclone,11253,20000
2010-0260-SLV,El Salvador,2010,Cyclone,500,0
2010-0503-SLV,El Salvador,2010,Cyclone,0,0
2011-0386-SLV,El Salvador,2011,Flood,300000,1000000
2014-9580-SLV,El Salvador,2015,Drought,700000,100000
2015-0446-SLV,El Salvador,2015,Flood,0,0
2015-0198-SLV,El Salvador,2015,Cyclone,20000,0
2017-0410-SLV,El Salvador,2017,Cyclone,584,0
2018-9277-SLV,El Salvador,2018,Drought,386610,37000
2018-0321-SLV,El Salvador,2018,Earthquake,2499,0
2018-0374-SLV,El Salvador,2018,Flood,7099,0
2019-0233-SLV,El Salvador,2019,Earthquake,160,0
2020-0218-SLV,El Salvador,2020,Cyclone,149840,220000
2020-0474-SLV,El Salvador,2020,Cyclone,0,0
2020-0495-SLV,El Salvador,2020,Cyclone,0,0
2021-0590-SLV,El Salvador,2021,Flood,300,0
2022-0400-SLV,El Salvador,2022,Cyclone,100,0
2022-0647-SLV,El Salvador,2022,Cyclone,9273,17000
2023-0703-SLV,El Salvador,2023,Cyclone,500,0
2024-0395-SLV,El Salvador,2024,Cyclone,8570,0
2024-0857-SLV,El Salvador,2024,Cyclone,480,0
2001-0448-ETH,Ethiopia,2001,Flood,31000,0
2001-0464-ETH,Ethiopia,2001,Flood,6000,0
2001-0769-ETH,Ethiopia,2001,Flood,2500,0
2002-0225-ETH,Ethiopia,2002,Flood,4000,0
2003-9772-ETH,Ethiopia,2003,Drought,12600000,0
2003-0204-ETH,Ethiopia,2003,Flood,110000,0
2005-9747-ETH,Ethiopia,2005,Drought,2600000,0
2005-0215-ETH,Ethiopia,2005,Flood,235418,5000
2005-0258-ETH,Ethiopia,2005,Flood,0,1200
2005-0472-ETH,Ethiopia,2005,Flood,7000,0
2005-0485-ETH,Ethiopia,2005,Flood,0,0
2006-0204-ETH,Ethiopia,2006,Flood,10000,0
2006-0422-ETH,Ethiopia,2006,Flood,10096,3200
2006-0436-ETH,Ethiopia,2006,Flood,450,0
2006-0438-ETH,Ethiopia,2006,Flood,8000,0
2006-0442-ETH,Ethiopia,2006,Flood,38000,0
